La Groine: 403.087065; 5068.600326!
Boissailles: 477.080886; 5072.578344!
Luxeuil-les-Bains: 706.514667; 5307.697989!
Briosne: 43.673949; 5347.269933!
Melch: 826.857315; 5435.044071!
Jodainville: 218.190258; 5363.169573!
Cheignieu-Labalme: 622.531623; 5086.752045!
Saint-Lizier: 126.191571; 4773.202797!
Le Port-Saint-Ouen: 125.508255; 5477.924814!
Nesle-le-Repons: 412.25955; 5444.391492!
Saint-Rivoal: -444.0; 5366.85!
Caudebecquet: 83.967948; 5497.025361!
Bergnicourt: 472.294899; 5485.501785!
La Masserie: 354.313998; 5266.250034!
Monville: 119.132748; 5499.890382!
Myennes: 325.631709; 5266.506333!
Saint-Vert: 392.02869; 5036.253039!
Nonards: 199.241559; 4997.773779!
Badan: 530.554803; 5062.368453!
Vieux-les-Asfeld: 455.480286; 5489.729442!
Chamont: 592.664409; 5067.628299!
Brainville-en-Woevre: 644.448462; 5453.28681!
Villers-Buzon: 649.429698; 5242.246728!
Les Adrets: 662.176161; 5025.175017!
Bessines-sur-Gartempe: 151.920039; 5117.987001!
Montcey: 692.331198; 5289.854184!
Malaucourt-sur-Seille: 706.009173; 5421.417711!
Morchamps: 702.854664; 5266.923027!
Lescun: -70.299963; 4765.600074!
Salin-de-Giraud: 525.320709; 4818.906825!
Merle: 446.887776; 5038.855767!
Douces: -28.850787; 5238.433545!
Beccas: 16.959912; 4820.828901!
Clucy: 655.355211; 5211.009996!
Le Boucher: 267.753534; 5179.661931!
Menthonnex-Sous-Clermont: 658.779783; 5102.187927!
Doucey: 525.518844; 5418.279741!
Palazinges: 188.124687; 5012.672865!
Bouyssou: 49.308975; 5011.640898!
Bives: 89.263425; 4865.420598!
Biver: 606.811248; 4820.999841!
Hanvec: -461.705055; 5364.28812!
Saint-Hubert: 702.968994; 5463.851457!
Puygaillard: 99.555456; 4880.508051!
Yssandon: 151.87797; 5018.420778!
Champdivers: 597.689823; 5218.050615!
Marcille-Robert: -151.358046; 5322.339111!
Doignies: 334.416249; 5564.256618!
Marcelcave: 285.741306; 5533.427589!
Meylan: 642.698214; 5019.406569!
Malepeyre: 175.834989; 5007.747351!
Kerdelliou: -438.967704; 5337.203787!
Cramenil: -41.992965; 5410.625625!
Rourebel: 776.743257; 4875.924306!
Les Herissieres: 91.177176; 5358.592599!
Laizeau: 231.800634; 5321.650245!
Montaigu-de-Quercy: 112.876455; 4921.699818!
Lissac: 228.143961; 5062.381107!
Aulnay-sous-Bois: 276.836442; 5432.133318!
Margaux: -75.360231; 4999.453764!
Pouchenirgue: 340.670322; 5050.104063!
Villedaigne: 317.463108; 4796.931156!
Lauzou: 187.303953; 4970.928651!
Petit Lojon: 228.818952; 5251.335297!
Gerberoy: 205.37664; 5498.332941!
Faudoas: 106.377738; 4864.410387!
Ecurolles: 145.902174; 5360.459841!
Ige: 57.90204; 5364.034152!
Montricher-le-Bochet: 711.919146; 5021.478939!
Clere-sur-Layon: -46.724784; 5227.199457!
Mijoux: 665.506827; 5146.645092!
Courchamps: 362.349177; 5451.580296!
Willer-sur-Thur: 785.017419; 5310.674787!
Serres-et-Monguyard: 50.351043; 4958.797461!
Ezerville: 247.690062; 5365.685832!
Bas-Pre: 551.300037; 5352.050037!
La Bussinie: 307.513179; 5018.170029!
Nonza: 1037.226957; 4749.091155!
Causse-de-la-Selle: 404.817222; 4862.322921!
Saint-Gondon: 282.182535; 5294.467566!
Villers-Saint-Frambourg: 293.031453; 5467.296675!
Les Morlettes: 32.051472; 5333.980569!
Saint-Epvre: 714.695256; 5436.088914!
Les Infournas Hauts: 678.184137; 4963.146663!
Vezac: 131.349963; 4976.499963!
Lespouey: 19.223202; 4796.956797!
Cognin-les-Gorges: 600.555621; 5013.86112!
Neuvy-Grandchamp: 436.798098; 5171.423511!
Cuts: 343.930947; 5498.002716!
Tessat: 273.800037; 5141.150037!
Bussieres: 450.894876; 5264.327403!
Verdier: 331.24731; 5045.952885!
Montclera: 134.388699; 4952.776044!
Hautefage: 222.168942; 5004.158166!
Mogneneins: 534.104694; 5121.360402!
Valjouan: 337.771668; 5384.038017!
Hasparren: -144.853446; 4815.598359!
Bleves: 38.564286; 5378.559168!
Quillien: -490.250037; 5379.800037!
Tourmi: 68.593005; 4948.252239!
Port Bernalin: 534.205149; 5097.372969!
Bouchier: 729.281877; 4976.109132!
Villevoque: 481.572501; 5370.548742!
Marnhagues-et-Latour: 339.488949; 4871.085483!
Billecul: 671.717277; 5189.86383!
Le Parjadis: 188.531613; 5008.081794!
La Charnie: 145.785846; 5020.642332!
Revest-des-Brousses: 629.547822; 4880.850264!
Cret Bettex: 750.242562; 5069.590668!
Vestric-et-Candiac: 472.764207; 4855.208265!
Domfront-en-Champagne: 3.143853; 5339.603163!
Poulhoat: -423.650037; 5396.450037!
Blaise-sous-Arzillieres: 508.96164; 5402.411625!
Les Alberts: 742.1127; 4986.830511!
Sainte-Marie-a-Py: 499.694694; 5465.497365!
Feron: 446.664; 5555.06937!
La Perigouse: 376.38435; 4928.377023!
Lyon: 537.984921; 5078.078727!
Ligneyrac: 179.756064; 5000.871012!
Varetz: 161.083866; 5016.5229!
Noyant: 13.065921; 5273.663169!
Fressies: 354.591054; 5578.403679!
Escanecrabe: 83.693667; 4802.94447!
Lhoumois: -13.398255; 5184.317604!
Trelivan: -235.040391; 5375.949558!
Saint-Amans-Soult: 276.474693; 4825.943337!
Piegon: 569.668317; 4917.556299!
La Bouzenais: -173.398206; 5271.059442!
Piana: 1012.117425; 4719.263124!
Courjeonnet: 425.605635; 5420.037759!
Bignicourt: 491.263134; 5483.292996!
Piano: 1043.674392; 4711.541631!
Fontainejean: 328.643028; 5311.110573!
Saint-Maurice-de-Cazevieille: 469.934706; 4887.242865!
Meyney: -34.841679; 4989.758358!
Le Mesnil-Boeufs: -127.649778; 5397.683025!
Augerolles: 286.749963; 5061.6!
Grand-Vabre: 261.765084; 4953.871947!
Saint-Martin-de-Mieux: -25.493481; 5424.696873!
La Sauziere-Saint-Jean: 183.293079; 4879.606398!
Marfaux: 432.080043; 5457.579291!
Les Hogues: 155.054235; 5486.248815!
Coiffi: -229.532127; 5269.950108!
La Hineliere: -153.882741; 5326.797093!
Salles-d'Armagnac: -4.352532; 4863.026328!
Charmaix: 738.15; 5015.349963!
Montazels: 249.165696; 4766.767461!
Le Bois Spert: 104.404935; 5401.985718!
Bordebure: 78.945087; 5246.930706!
Champagnac-la-Prune: 216.693423; 5015.702832!
Giscaro: 103.004559; 4840.314507!
Harlettes: 222.241203; 5629.550037!
Verjon: 593.766861; 5144.4837!
Le Claux: 399.920901; 4869.718629!
Saint-Pierre-sur-Orthe: -22.947585; 5351.375823!
Cabannes: 56.869296; 4941.44472!
Saint-Symphorien: -54.442281; 4931.664288!
Bienville: 560.083134; 5391.916242!
Bagat: 137.898075; 4925.238498!
Montrevel: 599.674947; 5048.067324!
Falguieres: 195.302946; 4974.269973!
Saint-Flour-de-Mercoire: 424.596312; 4961.240571!
Les Chesnez: 395.021028; 5308.059849!
Aigre: 1.069263; 5094.208803!
Haumont-les-Lachaussee: 644.462004; 5440.218003!
Saint-Apollinaire: 706.164795; 4945.670601!
La Villeneuve-sur-Vingeanne: 601.984746; 5279.508762!
Ingolsheim: 881.115447; 5436.055059!
Sierentz: 827.423193; 5290.095609!
L'Heure: 207.674673; 5563.851024!
Belmesnil: 116.563542; 5524.561464!
Bage-le-Chatel: 547.114449; 5140.186113!
Saint-Igneuc: -260.293002; 5374.189875!
Kerdreal: -497.807139; 5327.759685!
Lestards: 207.722292; 5052.225273!
Barcaggio: 1043.63532; 4773.549228!
Bligny-sur-Ouche: 518.264106; 5228.760339!
Couzon-au-Mont-d'Or: 535.767585; 5088.752154!
Mandelles: 394.699239; 5040.207969!
Bergicourt: 224.687865; 5521.944084!
Jassy: 329.686761; 5037.18666!
Esclangon: 697.449963; 4908.050037!
Adam-les-Passavant: 706.008174; 5249.938029!
Burgalays: 69.852522; 4761.056511!
Juzet-d'Izaut: 84.331473; 4770.544014!
Loqueffret: -428.152308; 5363.495136!
Neuve-Eglise: 811.6209; 5364.471936!
Grandlup-et-Fay: 414.809331; 5512.049211!
Tessy-sur-Vire: -117.756237; 5436.092466!
Soings-en-Sologne: 169.221387; 5262.830901!
Baudemont: 475.815486; 5137.964892!
Tournay: 27.143496; 4793.466735!
Les Chevereaux: 331.711734; 5336.080134!
Guerveur: -447.971136; 5403.948531!
Lavangeot: 622.675812; 5233.793412!
Serre-Busard: 727.05; 4954.299963!
Poullaouen: -405.15; 5364.999963!
Brachay: 558.699963; 5370.549963!
Saudoy: 412.423275; 5403.709104!
Valergues: 450.797862; 4847.174418!
Vatimont: 717.583809; 5436.687759!
Vingrau: 308.366214; 4756.160967!
Cadillon: -16.65; 4832.199963!
Les Lattes: 746.972169; 4864.185501!
Veaunes: 546.285834; 5004.102111!
Vernade: 314.972823; 5125.159488!
Bazincourt-sur-Saulx: 570.411573; 5402.98827!
Soual: 234.963357; 4834.637745!
Jarsy: 685.871553; 5067.92811!
Auzole: 86.135556; 4948.690467!
Lery: 536.948958; 5278.896375!
Lere: 318.548688; 5269.021926!
Penquesten: -358.899963; 5313.200037!
Coet-Milin: -374.868756; 5336.450874!
Voimhaut: 712.322853; 5441.266176!
Notre-Dame-de-Boisset: 458.677419; 5106.303363!
Bessey-les-Citeaux: 572.747235; 5234.275929!
Sanizy: 394.713558; 5225.301357!
Keroret: -430.556901; 5340.50637!
Villers-sur-Port: 674.580522; 5296.105926!
La Colle-Saint-Michel: 731.700567; 4889.308575!
Laval-sur-Vologne: 744.291741; 5349.226308!
La Rochefoulques: -50.505; 5280.929451!
Cellule: 348.600717; 5100.15252!
Razac-d'Eymet: 50.809362; 4960.838418!
Kervalguen: -500.693694; 5377.940787!
Saint-Nazaire-de-Ladarez: 341.465526; 4829.510211!
Chatillon-sur-Saone: 653.197815; 5322.213459!
Les Chambres: -154.033701; 5413.110693!
Bertrimoutier: 782.822727; 5358.019284!
Bonnoeuvre: -137.195778; 5275.589796!
Bernatre: 232.159275; 5571.910734!
Le Mesnil-Aubert: -156.972759; 5433.067161!
Les Doureines: 556.3431; 4979.296497!
Acheville: 319.976925; 5592.624111!
Bossancourt: 510.980841; 5359.372707!
Vaux-la-Petite: 603.311085; 5401.801347!
Maisoncelles-en-Gatinais: 291.409965; 5348.836698!
La Chalarderie: 93.509064; 5392.735422!
Kermouel: -366.695826; 5323.107453!
Azieux: 543.492963; 5016.278478!
Fontvive: 756.650037; 4937.649963!
Mesmay: 649.487085; 5223.819951!
Boissise-le-Roi: 285.238032; 5386.252245!
Checy: 224.557773; 5316.236775!
Granile: 840.058101; 4888.289262!
Guignicourt: 440.398605; 5487.52254!
Oisy-le-Verger: 346.685745; 5577.801837!
Les Prevayries: 144.719691; 4965.652932!
Coissard: 372.916266; 5070.699225!
Villepart: 455.764113; 5356.702491!
La Nartelle: 739.718763; 4808.672847!
La Talaudiere: 491.921919; 5048.38434!
Pont du Loup: 776.27961; 4852.273425!
Etreham: -88.469886; 5474.7309!
Breban: 488.929026; 5392.126698!
Moulis: 121.089012; 4768.656792!
Molinges: 640.144548; 5145.435525!
Moulin: 37.676064; 5164.642743!
La Chapelle-Chaussee: -205.89945; 5358.096762!
Martigne-Ferchaud: -146.42121; 5309.056185!
Amettes: 265.676502; 5608.912917!
Bard-les-Pesmes: 625.30851; 5247.183786!
Loupiac-de-Cadillac: -33.410112; 4953.343698!
Notre-Dame-du-Guildo: -246.656541; 5392.276659!
Miscon: 613.260015; 4953.86895!
Pomarez: -92.056296; 4842.898365!
Saint-Cybard: 14.799963; 5041.250037!
Les Fonds du Mas: 57.705681; 4992.982908!
Varogne: 688.778865; 5296.391085!
Saint-Jean-le-Priche: 538.641153; 5146.617675!
Sainte-Terre: -12.950037; 4976.499963!
La Vaivre: 640.451019; 5276.535072!
Boury-en-Vexin: 192.893469; 5465.684622!
Saint-Martin-sur-Ecaillon: 391.481127; 5577.560079!
Bitarel: 38.85; 4982.049963!
La Folletiere: 88.8; 5501.900037!
Ville-Basse: 217.578981; 5153.622552!
Nauviale: 269.565387; 4941.71445!
Missy: -61.155672; 5452.372836!
Montrabe: 169.083192; 4844.464686!
Haubourdin: 332.048619; 5617.517193!
Mousteru: -359.593269; 5385.423963!
Le Mesnil-Rury: 100.090809; 5519.837193!
Ardevon: -163.65063; 5394.833211!
Equevilley: 686.362284; 5302.378203!
Le Lude: 17.201781; 5288.789694!
Estrablin: 551.255304; 5052.422853!
Les Abatilles: -132.622467; 4955.931774!
Barberey-Saint-Sulpice: 447.582414; 5365.369704!
Genouilleux: 531.332358; 5119.204005!
Quentinne: 98.856489; 5249.517672!
Le Tilleul-Lambert: 104.465874; 5448.555879!
Grundviller: 773.81319; 5444.025414!
Tattone: 1015.389705; 4678.33809!
Les Curtillets: 729.768501; 5075.551479!
Les Rivauds: -133.656432; 5125.091889!
Pontmain: -117.977016; 5376.78339!
Valeix: 238.65; 5030.150037!
Dive: 40.826577; 5369.589702!
Saint-Hilaire-de-Loulay: -147.718245; 5217.211344!
Fossieux: 702.140046; 5422.475319!
Hugleville-en-Caux: 109.495728; 5509.432941!
La Cheze: -294.825879; 5342.517468!
Toussaint: 47.069883; 5520.895689!
Villette: 635.336028; 5039.449839!
La Porquerie: 423.723408; 5575.083225!
Villette-les-Bois: 145.207314; 5392.338375!
La Calotterie: 191.652489; 5602.77717!
Montsaunes: 104.097798; 4785.297801!
Fremicourt: 322.241325; 5562.225429!
Bayencourt: 285.798915; 5564.649558!
Fontaine-Bonneleau: 238.410573; 5512.454805!
Rouffach: 809.932368; 5323.295376!
Viserny: 475.027386; 5279.107719!
Fronholtz: 827.441397; 5367.208641!
La Chapelle-Saint-Aubin: 17.343195; 5331.99045!
Baillier-le Franc: 279.350037; 5128.2!
Cere: -58.934784; 4882.995228!
Cierges-sous-Montfaucon: 565.445322; 5471.957565!
Breal-sous-Montfort: -206.946513; 5333.412582!
Eylias: 44.203086; 4960.781031!
La Charce: 605.107287; 4936.236711!
Sauvas: 460.708053; 4920.264588!
Sauvat: 271.95; 5030.150037!
Cers: 366.799167; 4808.910609!
Le Sap-Andre: 42.500346; 5420.009565!
Touffreville-la-Cable: 68.422287; 5496.808578!
Kerpert: -347.892426; 5369.819694!
Urbise: 432.042192; 5134.335081!
Cornac: 31.861218; 5116.873338!
Thun-Saint-Amand: 383.078205; 5602.476471!
Les Salces: 350.850909; 4943.19186!
Serruelles: 264.557844; 5204.517495!
Olloix: 338.511705; 5063.812896!
Le Pas: -77.722644; 5375.676831!
Wailly: 229.434447; 5608.027581!
Cornas: 538.135104; 4991.113113!
Manspach: 788.593506; 5285.802018!
Saint-Etienne-de-Sermantin: 471.337524; 4912.84335!
Bordeaux-en-Gatinais: 280.482126; 5338.9557!
Mercier: 604.270902; 4993.110447!
Abonville: 204.068949; 5362.942356!
Chalets de Fontcouverte: 727.05; 4998.699963!
Puylaroque: 178.8099; 4911.833472!
Ize: -34.039704; 5353.515237!
La Belleree: 480.607023; 5319.615948!
Kerlaizan: -313.849725; 5336.945934!
Le Four-a-Chaux: 777.0; 4835.900037!
Santa-Severa: 1051.513545; 4760.633046!
Sermizelles: 421.047309; 5276.635749!
Izy: 230.616708; 5344.016523!
Bouard: 155.162349; 5387.232708!
Casabianca: 1002.058272; 4622.628189!
Hyet: 676.202787; 5269.825233!
Le Herie-la-Vieville: 404.584455; 5530.244442!
Chambon-sur-Cisse: 134.913285; 5279.42973!
Port-Launay: -451.400037; 5352.050037!
Saint-Chely-du-Tarn: 375.313866; 4920.73545!
Bitche: 824.365476; 5444.559657!
Valady: 269.466042; 4934.52054!
Cazavet: 115.785543; 4773.18648!
Guignonville: 234.64956; 5349.563748!
Charnay-les-Macon: 531.111801; 5140.133499!
Caragoudes: 188.734299; 4828.448496!
Pogniat: 331.231104; 5093.261196!
Lachapelle-Saint-Pierre: 248.11275; 5468.905953!
Sancy-les-Cheminots: 385.381122; 5487.073545!
Saint-Clair-sur-Galaure: 570.925503; 5023.935147!
Saint-Parres-les-Vaudes: 468.042267; 5346.96657!
Festigny: 392.767839; 5278.551831!
Payrignac: 150.041475; 4967.828865!
Saint-Georges-Haute-Ville: 455.046387; 5056.590459!
Saint-Martin-de-Brem: -203.143764; 5173.100388!
Petit-Mesnil: 509.198958; 5366.697375!
Saint-Felix-de-Bourdeilles: 62.900037; 5041.250037!
Bezins-Garraux: 77.073516; 4765.39872!
Marchezais: 167.528304; 5413.685229!
La Maufaise: 90.786345; 5370.89928!
Roussieres: 413.239347; 4856.499639!
Pont-Scorff: -505.05; 5363.150037!
Basroucheix: 273.800037; 5137.449963!
Rouvignac: 344.290143; 4860.282741!
Le Petit Villiers: 236.674755; 5362.859106!
Mons-en-Baroeul: 345.238749; 5620.698675!
Oisemont: 196.140774; 5545.101459!
La Mangotiere: -77.719758; 5229.970017!
Velu: 329.869134; 5561.945487!
Vielle-Saint-Girons: -144.3; 4878.45!
Campremy: 256.497024; 5502.338931!
Le Carquois: -264.660075; 5399.688684!
Ladoye-sur-Seille: 630.854847; 5190.488094!
L'Aunoy: 333.387723; 5357.490036!
Bossay-sur-Claise: 106.739487; 5198.326359!
Neuville-sur-Saone: 538.261533; 5092.351329!
Serques: 244.349295; 5638.065069!
Lannux: -24.511353; 4844.812671!
Frugieres-le-Pin: 387.064104; 5024.70471!
Kergoff: -501.063435; 5397.477231!
Oleac-Dessus: 20.979777; 4790.916954!
Escobecques: 325.231776; 5619.072192!
Mery-sur-Seine: 431.932746; 5384.540403!
Chanac: 371.102415; 4935.741318!
Mornac-sur-Seudre: -114.133641; 5073.728526!
Godenvillers: 283.289427; 5504.335155!
Chenier: 148.561512; 5158.047456!
Veneux-les-Sablons: 309.912222; 5369.853993!
Marly-sous-Issy: 435.99246; 5186.131122!
Monchiet: 291.787587; 5576.675298!
Saizerais: 670.963476; 5415.782352!
Puymoyen: 20.349963; 5063.450037!
Leyme: 210.785337; 4971.270087!
Chanay: 642.450795; 5106.714507!
Banteux: 355.134954; 5556.910749!
Anglure-sous-Dun: 484.188105; 5131.815714!
Puy-Manteau: 196.100037; 5142.999963!
Mortefontaine: 341.433003; 5475.788619!
Le Patis Haut: -155.4; 5353.899963!
Fontaine-la-Guyon: 145.873314; 5380.469478!
Betaille: 192.48399; 4988.800761!
Tirepoil: -56.936784; 5235.720483!
Issigeac: 67.412853; 4964.988264!
Epoisses: 463.345191; 5273.239482!
Sainte-Genevieve-en-Caux: 114.6075; 5520.796122!
La Geneytouse: 163.032471; 5082.203487!
Dourlers: 436.942842; 5569.484607!
Seigne: 340.442328; 5256.844338!
Les Means: 708.549963; 4948.749963!
Saint-Jean-de-la-Foret: 70.611429; 5369.980977!
Diemoz: 565.430226; 5060.10261!
Suarce: 786.301356; 5279.614323!
Orcier: 720.41997; 5140.647762!
Dorceau: 88.972494; 5375.009055!
Le-Val-es-Lan: -237.645117; 5324.764905!
Bezange-la-Petite: 733.998156; 5409.083391!
Montcuit: -149.030043; 5452.346418!
La Taille: 13.939713; 5246.847345!
Humbercourt: 273.00228; 5573.367165!
Botven: -389.481129; 5337.342426!
Rothau: 800.350848; 5378.851875!
Les Forgettes: 227.143518; 5125.63812!
Houeilles: 3.782325; 4905.811722!
Dezize-les-Maranges: 516.876384; 5207.208579!
Le Mesnil-Vigot: -142.397127; 5456.323659!
Le Crouais: -237.48672; 5351.03472!
Capdrot: 102.38973; 4959.635289!
L'Huisserie: -85.327809; 5330.721609!
Ollans: 692.95968; 5263.306758!
Juchet: 418.31238; 5017.564191!
Laval-d'Aurelle: 439.600626; 4946.771277!
Le Croiset: 365.684061; 5026.349397!
Chagny: 527.461344; 5206.957719!
Houquetot: 43.450395; 5506.058985!
Dijoly: 377.686269; 5050.547619!
Claouey: -131.020515; 4967.031663!
Kerguen: -403.409853; 5335.843704!
Billey: 602.837115; 5233.036614!
Lange: 632.715207; 4902.606597!
Guegon: -284.659278; 5321.014992!
Langy: 385.150686; 5135.541207!
Malsagne: 226.301361; 5076.591993!
Saint-Colombin: -175.769166; 5217.983571!
Marchamp: 615.254685; 5082.333357!
La Tacherie: -193.535715; 5264.822796!
Etivault: 31.937919; 5136.383142!
Gouzougnat: 242.540772; 5124.123747!
Le Thiolent: 412.142112; 5000.051832!
Montjean: 13.295691; 5115.756456!
Sorgues: 541.116564; 4884.928737!
Tregastel: -388.5; 5418.650037!
Lafrancaise: 137.796399; 4898.197788!
Dampierre-en-Bresse: 577.068465; 5197.801884!
Ainhoa: -167.43684; 4806.85389!
Cimbre: -135.687843; 5291.332926!
Villers-Tournelle: 273.347823; 5511.628743!
Le Fresne-Poret: -92.127114; 5406.788466!
Carcopino: 981.080049; 4664.617824!
La Grande Rosiere: 248.216868; 5211.180603!
Cassis: 615.505989; 4796.577066!
Kerizien: -464.654991; 5383.749639!
Jouy-le-Potier: 201.037317; 5299.753497!
Plounez: -341.185806; 5413.543704!
Civry-sur-Serein: 443.498169; 5283.916905!
Lierou: -268.978974; 5333.159058!
Vars-sur-Roseix: 151.362153; 5023.786629!
Saint-Mamet: 295.661265; 5182.909569!
Les Brochiers: 701.154144; 4865.982147!
Lacaussade: 91.600308; 4940.187201!
Montcourt-Fromonville: 300.210378; 5362.045587!
Bullainville: 167.584359; 5346.96324!
Les Chapelles-Bourbon: 315.28884; 5410.357893!
Grande Sainte-Anne: 656.653467; 4912.612359!
Neydens: 676.861017; 5119.384158!
Gannes: 268.743432; 5502.192633!
Le Conquet: -529.617741; 5367.714024!
Tertifume: 21.087447; 5359.870431!
Tancoigne: -45.313197; 5236.335867!
Arrancy: 416.778249; 5493.600789!
Savennieres: -73.081068; 5259.549741!
Saint-Clair: 519.57879; 5025.875316!
Saint-Oyen: 719.763516; 5050.871961!
Tierceville: -59.057994; 5471.542425!
La Baule-Escoublac: -265.737441; 5248.702044!
Sous-le-Bois: 438.308586; 5580.124845!
Lesdain: 362.732238; 5560.938051!
Jarny: 652.543581; 5456.466738!
Heurtregiville: 473.050809; 5475.123618!
Saint-Idult: -363.386583; 5337.578634!
Plestan: -271.70247; 5374.915038!
L'Escoulin: 579.050037; 4972.8!
Brasparts: -439.023093; 5361.484926!
Cuncy-les-Varzy: 383.954883; 5258.492355!
La Bouteillerie: 118.90542; 5510.44515!
Ruesnes: 397.782708; 5578.73013!
Weiterswiller: 822.886068; 5422.778793!
La Laimiere: -64.604664; 5195.30172!
Misery: 320.544579; 5533.369425!
La Bourgonniere: -85.681122; 5253.207534!
Gouellet Leuhan: -423.650037; 5337.249963!
Saint-Christophe-du-Ligneron: -196.010238; 5197.550025!
Grand Lestreonec: -477.3; 5381.649963!
Gotein-Libarrenx: -99.97104; 4794.053259!
Villers-l'Hopital: 245.452857; 5575.275699!
Saint-Andre-sur-Vieux-Jonc: 562.400037; 5122.65!
Les Touches-de-Perigny: -29.769534; 5095.722288!
Machilly: 702.361602; 5133.696609!
La Suzardie: 116.056494; 5002.098783!
Les Crouteaux: 656.739936; 5083.112133!
Liniez: 194.408508; 5219.674101!
Vieure: 318.444126; 5161.647963!
Campugnan: -62.476572; 5014.719594!
Pugny-Chatenod: 660.861366; 5072.140005!
Boissy-Fresnoy: 318.59442; 5457.246513!
Bietlenheim: 863.754936; 5407.781583!
Longchamps: 395.346813; 5540.819079!
Hoseas: -253.516008; 5263.963212!
Davron: 216.124992; 5424.075939!
Ledeuix: -68.450037; 4797.050037!
Ganac: 173.560266; 4766.99379!
Saint-Julien-de-Coppel: 367.605582; 5071.969842!
Belloy-en-Santerre: 316.924203; 5537.005563!
Sadillac: 53.720004; 4965.406401!
Blavignac: 364.818705; 4982.36487!
Casteil: 265.511223; 4720.864077!
Bonne-sur-Menoge: 701.826915; 5124.425778!
L'Ave Maria: 176.613321; 5629.488321!
Touraine: 26.18601; 5227.130637!
Bramefon: 107.248311; 5008.804404!
Saint-Berthevin-sur-Vicoin: -91.887798; 5335.8477!
La Chapelle-d'Aurec: 466.831368; 5032.002627!
Saint-Symphorien-sur-Couze: 136.983546; 5112.459978!
Rouans: -206.381301; 5237.336865!
Burbach: 789.472404; 5427.837063!
Somsois: 499.991508; 5394.119037!
Le Desert: 122.580852; 5358.341073!
Boistuaud: -207.398172; 5254.646982!
Varennes-sur-Seine: 324.754032; 5369.407995!
Orgeres-la-Roche: -26.42577; 5390.038455!
Chateau-Renault: 101.168619; 5282.699013!
Bionnassay: 749.754939; 5090.942517!
Saint-Etienne-en-Bresse: 560.665662; 5184.383982!
Pontfaverger-Moronvilliers: 479.139159; 5471.969553!
Grendelbruch: 812.70648; 5382.791376!
La Correrie: 676.982229; 5063.147784!
Tonquedec: -377.080653; 5402.243793!
Freyssenet: 504.173433; 4959.773817!
Cergy-Pontoise: 225.699963; 5439.0!
Les Racoullieres: 586.449963; 5048.649963!
Ansage: 576.742569; 4976.171181!
L'Ormeteau: 219.125211; 5224.738143!
Gresswiller: 824.34594; 5387.489895!
Le Bersac: 638.330919; 4929.691263!
Cherac: -48.652965; 5073.182184!
Genetel: 185.292633; 5508.754731!
Ty Douar: -440.300037; 5374.250037!
Soncourt: 655.987245; 5371.647864!
Le Boennec: -403.546494; 5364.72879!
La Chopinerie: 124.672092; 5188.510185!
Clavieres: 270.099963; 5022.75!
Vemars: 284.873397; 5446.705953!
Sille-le-Guillaume: -14.032287; 5348.275704!
La Bresse: 762.014001; 5327.970918!
La Lande-Patry: -66.462915; 5412.583998!
Chef-Haut: 667.688532; 5367.571278!
Gueutteville: 111.359085; 5511.030342!
Loddes: 418.078614; 5137.979211!
Montaigut-le-Blanc: 192.571902; 5119.487388!
Villeveyre: 434.750037; 5052.350037!
Lessard-le-National: 537.001794; 5202.147201!
Guilherand: 540.274629; 4988.018322!
Puylausic: 103.666008; 4822.804812!
Bost: 390.452823; 5125.940262!
Amberieu-en-Bugey: 593.094867; 5101.432683!
Saint-Georges-sur-Moulon: 268.990629; 5238.152937!
Biriatou: -193.691226; 4809.805713!
La Grande Biesse: 559.582524; 5029.648428!
Cite de Port-Neuf: -130.998426; 5123.500926!
Le Mesnil-Saint-Martin: -188.092497; 5479.990746!
Varades: -114.155175; 5259.688491!
Troarn: -20.167923; 5458.796406!
Aurent: 745.444032; 4888.864353!
Boos: -110.259297; 4871.962494!
Vassogne: 413.845296; 5485.791495!
Berneuse: 148.153476; 5375.254254!
Saint-Martin-de-Juillers: -39.992967; 5099.70186!
Saget: 272.52165; 5131.178352!
Mourio: 522.794127; 5020.953909!
Saint-Leger-pres-Troyes: 452.568867; 5354.02395!
Thairy: 673.006986; 5121.743019!
Benaud: 361.657647; 5069.197173!
Grand-Jainville: 108.204465; 5507.064312!
Le Fernuy: 716.639976; 5095.994349!
Ars: 222.758463; 5062.068864!
Arx: 8.545224; 4895.904306!
Simiane-la-Rotonde: 617.631861; 4881.806307!
Les Grandes Dalles: 56.806914; 5529.894903!
Saint-Pardoux-d'Arnet: 258.939468; 5092.510725!
Arc: 620.407305; 5267.550177!
Saint-Cierge-la-Serre: 520.221591; 4972.096815!
Pollet: 572.283144; 5085.527715!
Lachapelle-sous-Gerberoy: 207.465993; 5498.372901!
Blagny: 576.079899; 5507.849526!
Saint-Quentin-sur-le-Homme: -146.304216; 5399.873499!
Mareuil-sur-Belle: 50.176551; 5045.05878!
Velieux: 303.360225; 4815.858765!
Mas-des-Cours: 268.797045; 4787.562534!
Laxou: 682.427445; 5403.829206!
Beille: 56.769174; 5337.194685!
La Champenoise: 199.958508; 5210.371191!
Bazeille: 93.343896; 4969.880589!
Vincelles: 403.300962; 5295.01191!
Chailly-en-Biere: 289.470906; 5379.838443!
Les Chatelins: 375.224178; 5137.302222!
Furlange: 262.700037; 5030.150037!
Saint-Maur-Soules: 37.774743; 4825.875294!
